,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
562,22,2,1,0,0,0,1,0,0,0,0
563,854,1,0,0,1,0,0,0,1,0,0
564,8,2,0,0,1,0,1,0,0,0,0
565,104,2,1,1,0,0,1,0,0,0,0
566,14,3,0,0,1,1,1,0,0,0,0
567,10,5,0,0,0,0,0,0,1,4,0
568,55,2,0,0,0,0,1,1,0,0,0
569,2,1,0,0,1,0,0,0,0,0,0
570,1,1,0,0,1,0,0,0,0,0,0
571,20,1,0,0,1,0,0,0,0,0,0
572,1,1,0,0,1,0,0,0,0,0,0
573,1,1,1,0,0,0,0,0,0,0,0
574,126,1,1,0,0,0,0,0,0,0,0
575,1961,17,0,1,1,14,0,0,1,0,0
576,3,1,0,0,1,0,0,0,0,0,0
577,68,1,0,0,0,0,1,0,0,0,0
578,814,4,0,0,1,0,0,1,1,1,0
579,23,4,0,1,1,2,1,0,0,0,0
580,454,14,0,0,1,0,1,1,0,11,0
581,7,1,0,0,0,0,1,0,0,0,0
582,11,2,0,1,1,0,0,0,0,0,0
583,72,2,0,0,1,0,1,0,0,0,0
584,1,1,0,0,0,0,1,0,0,0,0
585,3,1,1,0,0,0,0,0,0,0,0
586,153,3,0,0,0,0,0,2,1,0,0
587,4,1,0,0,1,0,0,0,0,0,0
588,4,3,0,1,1,1,0,0,0,0,0
589,90,1,1,0,0,0,1,0,0,0,0
590,10,1,1,0,0,0,0,0,0,0,0
591,12,3,1,1,0,0,0,0,1,0,0
592,1,1,0,0,1,0,0,0,0,0,0
593,11,2,0,0,0,0,0,1,1,0,0
594,6,2,0,0,1,0,1,0,0,0,0
595,7,1,0,0,1,0,0,0,0,0,0
596,1,1,0,0,1,0,0,0,0,0,0
597,403,24,0,0,1,0,1,5,0,18,0
598,3,2,0,0,1,1,0,0,0,0,0
599,2592,24,0,0,0,0,1,2,0,21,0
600,3,1,1,0,0,0,0,0,0,0,0
601,1,1,0,0,0,0,0,0,1,0,0
602,11,3,0,0,1,1,0,0,1,0,0
603,36,2,1,0,0,1,0,0,0,0,0
604,5,1,0,0,1,0,0,0,0,0,0
605,5440,53,1,0,0,52,0,0,1,0,0
606,22,10,0,0,1,8,0,0,1,0,0
607,1,1,1,0,0,0,0,0,0,0,0
608,48,5,1,0,0,3,0,0,1,0,0
609,2,1,0,0,1,0,0,0,0,0,0
610,299,41,0,0,0,0,1,0,0,40,0
611,16,2,1,0,0,0,0,0,1,0,0
612,277,19,0,0,1,0,1,0,0,17,1
613,3,2,0,0,1,0,0,0,1,0,0
614,11,1,0,0,1,0,0,0,0,0,0
615,2,1,0,0,1,0,0,0,0,0,0
616,81,13,0,1,1,10,0,0,1,0,0
617,7,4,1,0,0,1,0,0,1,1,0
618,1,1,0,0,1,0,0,0,0,0,0
619,106,3,1,0,0,0,1,1,0,1,0
620,11,1,0,0,1,0,0,0,0,0,0
621,5,3,1,0,0,1,0,0,1,0,0
622,353,8,0,0,1,0,0,1,1,6,0
623,22,4,0,1,1,2,0,0,0,0,0
624,8,7,0,0,0,0,0,0,1,6,0
625,20,5,0,0,1,3,0,0,1,0,0
626,11,1,1,0,0,0,0,0,0,0,0
627,1,1,0,0,0,0,0,0,1,0,0
628,19,4,1,0,0,2,0,0,1,0,0
629,59,4,0,0,1,0,1,0,0,2,1
630,59,3,1,0,0,1,0,1,1,0,0
631,12,1,1,0,0,0,0,0,0,0,0
632,78,8,0,0,0,0,1,0,0,7,0
633,121,8,1,1,0,5,0,0,1,0,0
634,6,2,0,0,1,0,0,0,1,0,0
635,12,1,1,0,0,0,0,0,0,0,0
636,4,1,1,0,0,0,0,0,0,0,0
637,8,1,0,0,1,0,0,0,0,0,0
638,2,1,0,0,1,0,0,0,0,0,0
639,10,2,0,0,1,1,0,0,0,0,0
640,5,3,0,0,2,2,0,0,2,0,0
641,7,1,0,0,2,0,0,0,0,0,0
642,41,10,0,0,2,18,0,0,2,0,0
643,110,2,0,0,1,0,1,0,0,0,0
644,25,7,1,1,0,4,0,0,1,0,0
645,35,1,1,0,0,0,1,0,0,0,0
646,14,7,1,0,0,0,0,1,1,4,0
647,44,11,0,0,0,0,1,2,0,8,0
648,35,3,0,0,0,0,0,1,1,1,0
649,2,1,0,0,1,0,0,0,0,0,0
650,35,3,0,0,1,1,1,0,0,0,0
651,5,1,0,0,0,0,1,0,0,0,0
652,50,4,1,1,0,1,0,0,1,0,0
653,15,2,0,0,1,0,1,0,0,0,1
654,26,2,0,0,1,0,0,0,1,0,0
655,1,1,0,0,1,0,0,0,0,0,0
656,2,1,1,0,0,0,0,0,0,0,0
657,1,1,1,0,0,0,0,0,0,0,0
658,79,1,1,0,0,0,0,0,0,0,0
659,45,1,1,0,0,0,0,0,0,0,0
660,2,1,0,0,1,0,0,0,0,0,0
661,6,2,1,0,0,1,0,0,0,0,0
662,16,3,0,1,1,0,1,0,0,0,0
663,1,1,0,0,1,0,0,0,0,0,0
664,13,2,0,0,1,1,0,0,1,0,0
665,181,14,0,1,1,6,1,0,0,5,1
666,2,1,0,0,1,0,0,0,0,0,0
667,1,1,0,0,1,0,0,0,0,0,0
668,107,17,1,1,0,15,0,0,0,0,0
669,3619,18,1,1,0,16,0,0,0,0,0
670,4,1,0,0,1,0,0,0,0,0,0
671,3,1,0,0,0,0,0,0,1,0,0
672,8,2,0,0,1,0,0,0,1,0,0
673,325,3,1,1,0,1,0,0,0,0,0
674,75,11,1,2,0,7,0,0,1,0,0
675,9,1,0,0,0,0,0,0,1,0,0
676,12,4,0,1,1,1,0,0,1,0,0
677,7,1,1,0,0,0,0,0,0,0,0
678,1,1,0,0,1,0,0,0,0,0,0
679,1,1,0,0,2,0,0,0,0,0,0
680,15,2,1,0,0,0,0,0,1,0,0
681,1,1,0,0,1,0,0,0,0,0,0
682,38,2,1,0,0,0,0,0,1,0,0
683,6,1,0,0,1,0,0,0,0,0,0
684,323,8,1,1,0,5,0,0,1,0,0
685,13,3,1,1,0,1,0,0,0,0,0
686,16,2,1,0,0,0,0,0,1,0,0
687,4,2,0,0,0,0,0,1,1,0,0
688,657,4,1,0,0,0,1,0,0,2,1
689,4,1,1,0,0,0,0,0,0,0,0
690,1,1,0,0,1,0,0,0,0,0,0
691,12,5,0,0,1,3,0,0,1,0,0
692,46,2,1,0,0,1,0,0,0,0,0
693,35,2,1,0,0,1,0,0,0,0,0
694,52,5,0,0,0,0,1,1,0,3,0
695,17,1,0,0,0,0,1,0,0,0,0
696,3,1,0,0,1,0,0,0,0,0,0
697,3,1,1,0,0,0,0,0,0,0,0
698,132,3,0,0,1,1,1,0,0,0,1
699,9,4,0,0,0,0,0,0,1,3,0
700,152,7,1,3,0,3,1,0,0,0,0
701,8,3,1,0,0,1,0,0,1,0,0
702,1,1,0,0,1,0,0,0,0,0,0
703,14,2,1,0,0,0,1,0,0,0,0
704,1113,30,1,3,0,26,0,0,0,0,0
705,40,2,1,0,0,1,1,0,0,0,0
706,21,2,1,0,0,0,0,0,1,0,0
707,1,1,1,0,0,0,0,0,0,0,0
708,1,1,0,0,1,0,0,0,0,0,0
709,2,1,0,0,1,0,0,0,0,0,0
710,7,2,1,0,0,0,0,0,1,0,0
711,53,2,0,0,1,1,0,0,1,0,0
712,37,8,0,0,2,12,0,0,2,0,0
713,1,1,0,0,1,0,0,0,0,0,0
714,17,4,0,0,1,0,0,1,1,1,0
715,43,1,0,0,1,0,0,0,1,0,0
716,1,1,0,0,1,0,0,0,0,0,0
717,432,7,0,0,1,1,0,1,1,4,0
718,28,2,0,0,1,1,0,0,0,0,0
719,149,3,0,0,1,0,1,1,0,0,0
720,6,1,0,0,1,0,0,0,1,0,0
721,2,1,0,0,1,0,0,0,0,0,0
722,3,1,0,0,2,0,0,0,0,0,0
723,357,2,0,0,2,0,0,0,2,0,0
724,5,1,1,0,0,0,1,0,0,0,1
725,3,1,0,0,1,0,0,0,0,0,0
726,39,1,1,0,0,0,1,0,0,0,1
727,327,3,1,0,0,1,1,0,0,0,1
728,8,2,1,1,0,0,0,0,0,0,0
729,64,4,0,1,1,1,0,0,1,0,0
730,706,11,1,1,0,9,0,0,0,0,0
731,6,1,0,0,1,0,0,0,1,0,0
732,268,1,0,0,1,0,0,0,0,0,0
733,2,1,0,0,1,0,0,0,0,0,0
734,7,3,1,0,0,0,0,0,1,1,0
735,1,2,0,0,1,1,0,0,0,0,0
736,2,1,0,0,1,0,0,0,0,0,0
737,1,1,0,0,0,0,0,0,1,0,0
738,59,5,1,1,0,2,0,0,1,0,0
739,3620,6,0,0,1,5,0,0,1,0,0
740,2,1,1,0,0,0,0,0,0,0,0
741,414,19,1,2,0,16,0,0,0,0,0
742,2,2,0,0,1,0,0,0,1,0,0
743,217,5,0,0,0,0,1,1,0,3,0
744,2,1,0,0,0,0,1,0,0,0,0
745,19,4,0,1,1,2,0,0,1,0,0
746,73,4,0,0,0,0,0,2,1,1,0
747,39,1,1,0,0,0,0,0,0,0,0
748,3,1,0,0,1,0,0,0,0,0,0
749,72,3,1,1,0,1,1,0,0,0,0
750,2,1,1,0,0,0,0,0,0,0,0
751,10,3,1,0,0,1,1,0,0,1,0
752,1,1,0,0,1,0,0,0,0,0,0
753,2,1,0,0,0,0,0,0,2,0,0
754,54,4,1,1,0,1,0,0,1,0,0
755,186,42,1,6,0,34,1,0,0,0,0
756,8,3,1,0,0,0,1,0,0,1,0
757,1,1,0,0,1,0,0,0,0,0,0
758,1,1,0,0,1,0,0,0,0,0,0
759,4,1,0,0,0,0,0,0,1,0,0
760,10,1,0,0,1,0,0,0,1,0,0
761,431,9,1,3,0,4,0,0,1,0,0
762,1,1,0,0,0,0,0,0,1,0,0
763,7,2,1,0,0,0,0,0,1,0,0
764,5,2,1,0,0,0,0,0,1,0,0
765,75,9,0,1,1,0,1,0,0,8,1
766,2,1,1,0,0,0,0,0,0,0,0
767,11,1,0,0,0,0,1,0,0,0,0
768,2,1,0,0,0,0,1,0,0,0,0
769,37,2,1,0,0,0,0,0,1,0,0
770,1,1,0,0,1,0,0,0,0,0,0
771,17,1,0,0,0,0,1,0,0,0,0
772,36,1,1,0,0,0,1,0,0,0,0
773,18,1,1,0,0,0,0,0,0,0,0
774,49,4,1,1,0,1,0,0,1,0,0
775,4,1,1,0,0,0,0,0,0,0,0
776,10,3,0,0,1,0,1,0,0,1,0
777,306,17,0,0,1,0,0,2,1,14,0
778,14,1,1,0,0,0,0,0,0,0,0
779,11,2,0,0,0,0,1,1,0,0,0
780,1,1,0,0,0,0,1,0,0,0,0
781,14,8,0,0,0,0,0,2,1,5,0
782,2,1,0,0,0,0,1,0,0,0,0
783,1,1,0,0,1,0,0,0,0,0,0
784,18,2,0,0,1,1,0,0,0,0,0
785,7,2,1,0,0,0,0,0,1,0,0
786,14,3,0,0,1,0,0,1,1,0,0
787,3,1,0,0,1,0,0,0,0,0,0
788,2,1,1,0,0,0,1,0,0,0,0
789,2,2,0,0,1,0,0,0,1,0,0
790,2,2,1,0,0,0,0,0,1,0,0
791,2,1,0,0,0,0,1,0,0,0,0
792,9,5,1,1,0,2,0,0,1,0,0
793,1,1,0,0,1,0,0,0,0,0,0
794,1,1,0,0,1,0,0,0,0,0,0
795,19141,111,1,0,0,0,1,6,0,104,1
796,16,7,0,0,2,10,0,0,2,0,0
797,31,1,0,0,1,0,0,0,0,0,0
798,31,1,1,0,0,0,0,0,0,0,0
799,2,1,0,0,0,0,0,0,1,0,0
800,5,2,2,0,0,0,0,0,2,0,0
801,5,1,0,0,1,0,0,0,0,0,0
802,243,13,0,0,1,11,0,0,1,0,0
803,45,2,0,0,1,0,1,0,0,0,0
804,75,3,1,0,0,1,1,0,0,1,0
805,323,21,0,1,1,18,0,0,1,0,0
806,19,2,1,0,0,1,1,0,0,0,0
807,268,3,1,1,0,0,0,0,1,0,0
808,1,1,0,0,0,0,0,0,1,0,0
809,64,2,0,0,1,0,1,0,0,0,0
810,58,2,0,0,1,0,1,0,0,0,0
811,20,2,0,0,1,0,0,0,1,0,0
812,340,37,0,3,1,33,0,0,1,0,0
813,1,1,1,0,0,0,0,0,0,0,0
814,1686,22,0,0,1,1,1,3,0,17,1
815,599,4,0,1,1,2,0,0,1,0,0
816,1,1,0,0,1,0,0,0,0,0,0
817,12,5,0,0,0,0,0,1,1,3,0
818,4,2,1,0,0,0,0,0,1,0,0
819,2,1,1,0,0,0,0,0,0,0,0
820,215,14,1,3,0,9,0,0,1,0,0
821,13,2,1,0,0,1,0,0,0,0,0
822,1,1,0,0,0,0,0,0,1,0,0
823,10,5,0,2,1,2,0,0,0,0,0
824,93,1,0,0,1,0,0,0,1,0,0
825,14,5,1,1,0,3,0,0,0,0,0
826,1,1,0,0,1,0,0,0,0,0,0
827,11,1,0,0,1,0,0,0,0,0,0
828,30,4,0,0,2,4,0,0,2,0,0
829,209,15,1,2,0,11,0,0,1,0,0
830,3,1,0,0,1,0,0,0,0,0,0
831,357,8,0,1,1,5,0,0,1,0,0
832,55,1,0,0,1,0,0,0,1,0,0
833,1,1,0,0,0,0,0,0,1,0,0
834,44,1,0,0,0,0,1,0,0,0,0
835,4,1,0,0,1,0,0,0,0,0,0
836,8,2,1,0,0,0,1,0,0,0,0
837,153,8,0,0,1,0,1,0,0,7,1
838,11,4,1,0,0,0,0,2,1,0,0
839,1,1,0,0,0,0,0,0,1,0,0
840,1100,1,0,0,0,0,1,0,0,0,0
841,15,1,1,0,0,0,1,0,0,0,0
842,6,4,1,0,0,2,0,0,1,0,0
843,2,2,0,0,2,0,0,0,2,0,0
844,97,17,0,0,1,1,1,2,0,13,1
845,15,2,1,0,0,0,0,0,1,0,0
846,43,5,0,2,1,2,1,0,0,0,0
847,22,5,1,2,0,2,0,0,1,0,0
848,247,1,1,0,0,0,1,0,0,0,0
849,2,1,0,0,1,0,0,0,0,0,0
850,16,2,1,0,0,0,0,0,1,0,0
851,180,2,0,0,1,0,1,0,0,0,0
852,1010,142,1,5,0,135,0,1,1,0,0
853,47,2,0,0,1,0,0,0,1,0,0
854,7,2,1,1,0,0,0,0,0,0,0
855,1,1,1,0,0,0,0,0,0,0,0
856,210,5,1,1,0,3,0,0,1,0,0
857,50,3,0,0,1,0,1,0,0,1,0
858,435,42,0,0,1,4,1,4,0,33,0
859,5,3,0,2,1,0,0,0,0,0,0
860,277,27,1,4,0,22,0,0,0,0,0
861,93,6,0,1,1,3,0,0,1,0,0
862,27,4,0,1,1,1,0,0,1,0,0
863,14,1,1,0,0,0,0,0,0,0,0
864,218,5,0,0,0,0,1,1,0,3,0
865,1,1,0,0,0,0,0,0,1,0,0
866,3,1,0,0,0,0,0,0,1,0,0
867,23,2,0,0,1,0,1,0,0,0,1
868,8,3,0,0,1,2,0,0,0,0,0
869,355,9,0,0,0,0,1,2,0,6,0
870,8,1,0,0,1,0,0,0,1,0,0
871,2,2,0,0,2,0,0,0,2,0,0
872,3,1,0,0,0,0,1,0,0,0,0
873,293,11,0,0,1,10,0,0,0,0,0
874,849,8,1,1,0,0,0,0,1,5,1
875,30,2,1,0,0,0,1,1,0,0,1
876,3,1,1,0,0,0,0,0,0,0,0
877,4,1,0,0,1,0,0,0,0,0,0
878,44,1,1,0,0,0,1,0,0,0,0
879,4,1,0,0,1,0,0,0,0,0,0
880,81,3,1,0,0,2,0,0,1,0,1
881,226,7,0,1,1,4,0,0,1,0,0
882,5,3,0,0,0,0,0,1,1,1,0
883,102,2,1,0,0,1,1,0,0,0,1
884,745,4,0,0,1,0,1,1,0,2,1
885,2,1,1,0,0,0,0,0,0,0,0
886,110,6,1,1,0,3,0,0,1,0,0
887,18,6,1,1,0,4,0,0,0,0,0
888,1272,11,0,0,0,0,1,1,0,9,0
889,5,2,0,0,1,0,0,0,1,0,0
890,1,1,0,0,0,0,0,0,1,0,0
891,2,2,1,0,0,0,0,0,1,0,0
892,1597,55,1,2,0,51,1,0,0,1,0
893,2,1,0,0,1,0,0,0,0,0,0
894,29,2,1,0,0,0,1,1,0,0,1
895,2,1,0,0,1,0,0,0,0,0,0
896,1,1,0,0,1,0,0,0,0,0,0
897,2,1,0,0,1,0,0,0,0,0,0
898,156,4,0,0,1,3,0,0,0,0,0
899,1,1,0,0,1,0,0,0,0,0,0
900,9,1,0,0,1,0,0,0,0,0,0
901,6,1,0,0,1,0,0,0,1,0,0
902,5,1,1,0,0,0,0,0,0,0,0
903,161,1,1,0,0,0,0,0,0,0,0
904,25,5,0,0,0,0,0,0,2,8,0
905,4,3,0,0,0,0,0,1,1,1,0
906,2711,19,0,0,1,1,0,1,1,17,1
907,1534,3,0,0,1,0,0,1,1,0,1
908,3362,11,0,0,1,0,1,1,0,8,1
909,1,1,0,0,1,0,0,0,0,0,0
910,2,2,1,0,0,0,0,0,1,0,0
911,115,14,0,0,2,24,0,0,2,0,0
912,15,10,0,2,1,7,0,0,0,0,0
913,1,1,1,0,0,0,0,0,0,0,0
914,1,1,0,0,1,0,0,0,0,0,0
915,1529,9,0,0,1,8,0,0,1,0,1
916,9,1,1,0,0,0,0,0,0,0,0
917,4,1,0,0,1,0,0,0,0,0,0
918,1,1,1,0,0,0,0,0,0,0,0
919,212,7,0,0,0,0,0,0,2,12,0
920,30,2,0,0,1,0,0,0,1,0,0
921,4,2,0,0,1,0,0,0,1,0,0
922,4,1,0,0,1,0,0,0,0,0,0
923,23,6,0,1,1,3,0,0,1,1,0
924,71,3,1,0,0,0,0,0,1,1,0
925,434,31,1,1,0,28,1,0,0,2,0
926,10,1,0,0,0,0,0,0,1,0,0
927,24,5,0,0,1,3,0,0,1,0,0
928,2,2,1,0,0,0,1,0,0,0,0
929,2,2,0,0,1,0,1,0,0,0,0
930,34,4,0,0,0,0,1,0,0,3,0
931,39,3,0,1,1,0,1,0,0,0,0
932,2,2,1,0,0,1,0,0,0,0,0
933,24,2,0,0,1,0,0,0,1,0,0
934,34,3,1,0,0,0,0,0,1,1,1
935,26,2,1,0,0,0,0,0,1,0,0
936,11,1,1,0,0,0,0,0,0,0,0
937,9,2,1,0,0,0,1,0,0,0,1
938,584,19,0,0,1,2,1,1,0,14,0
939,806,17,1,3,0,13,1,0,0,0,0
940,1,1,0,0,1,0,0,0,0,0,0
941,1,1,0,0,0,0,0,0,1,0,0
942,1,1,1,0,0,0,0,0,0,0,0
943,1,1,0,0,0,0,1,0,0,0,0
944,15,2,1,0,0,0,1,0,0,0,0
945,60,4,0,1,1,2,1,0,0,0,0
946,14,3,0,0,1,2,0,0,0,0,0
947,374,8,1,0,0,7,1,0,0,0,0
948,2,1,0,0,0,0,1,0,0,0,0
949,23,6,1,0,0,5,0,0,1,0,0
950,13,2,1,0,0,0,0,0,1,0,0
951,297,2,1,0,0,0,0,0,1,0,0
952,10,2,0,0,2,2,0,0,0,0,0
953,19,4,1,0,0,0,1,1,0,1,0
954,15,6,0,0,1,5,0,0,0,0,0
955,3,2,0,0,0,0,0,0,1,1,0
956,7,1,0,0,1,0,0,0,0,0,0
957,1177,7,1,3,0,3,1,0,0,0,0
958,3,1,0,0,1,0,0,0,0,0,0
959,123,8,0,0,2,12,0,0,2,0,0
960,1,1,1,0,0,0,0,0,0,0,0
961,116,3,1,0,0,2,0,0,0,0,0
962,4,1,0,0,1,0,0,0,0,0,0
963,1,1,0,0,1,0,0,0,0,0,0
964,256,3,1,0,0,2,1,0,0,0,1
965,1,1,0,0,1,0,0,0,0,0,0
966,1,1,0,0,1,0,0,0,0,0,0
967,6,1,1,0,0,0,0,0,0,0,0
968,2,1,0,0,2,0,0,0,2,0,0
969,9,2,0,0,1,0,1,0,0,0,0
970,1,1,0,0,1,0,0,0,0,0,0
971,9,1,0,0,1,0,0,0,1,0,0
972,50,1,1,0,0,0,0,0,0,0,0
973,1,1,1,0,0,0,0,0,0,0,0
974,104,1,1,0,0,0,1,0,0,0,0
975,7,1,0,0,1,0,0,0,1,0,0
976,2,1,0,0,0,0,0,0,1,0,0
977,50,2,1,0,0,0,0,0,1,0,0
978,12,5,0,0,2,6,0,0,2,0,0
979,1,1,1,0,0,0,0,0,0,0,0
980,2,1,1,0,0,0,0,0,0,0,0
981,11,3,0,0,2,2,0,0,2,0,0
982,813,17,0,0,2,30,0,0,2,0,0
983,62,6,0,0,0,0,0,1,1,4,0
984,31,6,0,2,1,3,0,0,0,0,0
985,48,2,0,0,2,0,0,0,2,0,0
986,7,5,0,0,2,6,0,0,2,0,0
987,520,11,1,0,0,9,1,0,0,2,1
988,3,1,0,0,0,0,0,0,1,0,0
989,1,1,0,0,1,0,0,0,0,0,0
990,239,16,1,1,0,13,0,0,1,0,0
991,17,1,0,0,0,0,1,0,0,0,0
992,547,6,0,1,1,3,1,0,0,1,0
993,183,4,1,0,0,0,0,1,1,1,0
994,24,3,1,1,0,1,1,0,0,0,0
995,4,3,0,0,0,0,0,0,1,2,0
996,66,3,1,0,0,2,0,0,1,0,1
997,3,1,0,0,1,0,0,0,0,0,0
998,1,1,1,0,0,0,0,0,0,0,0
999,115,6,0,0,0,0,1,1,0,4,0
1000,3,2,1,0,0,0,0,0,1,0,0
1001,262,5,1,0,0,0,1,2,0,2,0
1002,1,1,0,0,0,0,0,0,1,0,0
1003,1,1,0,0,1,0,0,0,0,0,0
1004,15,3,0,0,0,0,1,0,0,2,0
1005,6,1,1,0,0,0,0,0,0,0,0
1006,1,1,0,0,1,0,0,0,0,0,0
1007,14,1,1,0,0,0,0,0,0,0,0
1008,61,1,1,0,0,0,0,0,0,0,0
1009,1,1,0,0,0,0,0,0,1,0,0
1010,19,1,1,0,0,0,1,0,0,0,0
1011,4,2,0,0,2,0,0,0,2,0,0
1012,1,1,1,0,0,0,0,0,0,0,0
1013,260,36,1,3,0,32,0,0,0,0,0
1014,3,1,0,0,0,0,1,0,0,0,0
1015,3,1,2,0,0,0,2,0,0,0,0
1016,2,2,0,0,0,0,0,0,1,1,0
1017,365,22,0,1,1,0,1,0,0,20,1
1018,1,1,0,0,0,0,0,0,1,0,0
1019,1,1,0,0,1,0,0,0,0,0,0
1020,16,2,1,0,0,1,0,0,0,0,0
1021,20,2,1,0,0,0,0,0,1,0,0
1022,495,1,1,0,0,0,1,0,0,0,1
1023,1420,29,0,1,1,26,0,0,1,0,0
1024,3,2,0,0,1,0,0,0,1,0,0
1025,21,4,0,0,0,0,1,0,0,3,0
1026,27,1,0,0,1,0,0,0,0,0,0
1027,1,1,0,0,1,0,0,0,0,0,0
1028,1,1,0,0,1,0,0,0,0,0,0
1029,20,2,1,0,0,0,0,0,1,0,0
1030,83,1,0,0,0,0,1,0,0,0,0
1031,117,14,0,0,1,12,0,0,1,0,0
1032,1060,1,0,0,1,0,0,0,0,0,0
1033,202,11,1,3,0,7,0,0,0,0,0
1034,5,1,0,0,0,0,1,0,0,0,0
1035,40,2,0,0,1,0,0,0,1,0,0
1036,6,2,1,0,0,0,1,0,0,0,0
1037,1,1,1,0,0,0,0,0,0,0,0
1038,3,1,0,0,0,0,1,0,0,0,0
1039,1,1,0,0,1,0,0,0,0,0,0
1040,10,1,0,0,0,0,1,0,0,0,0
1041,41,2,1,0,0,0,0,0,1,0,0
1042,6,2,0,0,0,0,0,0,1,1,0
1043,7,2,0,0,1,0,0,0,1,0,0
1044,14,2,1,0,0,0,0,0,1,0,0
1045,1,1,0,0,1,0,0,0,0,0,0
1046,9,3,1,0,0,0,1,0,0,2,0
1047,7,1,1,0,0,0,0,0,0,0,0
1048,27,1,0,0,0,0,0,0,1,0,0
1049,2,1,0,0,0,0,0,0,1,0,0
1050,2,1,0,0,0,0,0,0,1,0,0
1051,3,1,0,0,1,0,0,0,0,0,0
1052,636,79,0,0,1,0,1,6,0,71,1
1053,4,1,0,0,1,0,0,0,0,0,0
1054,47,1,0,0,1,0,0,0,0,0,0
1055,4,1,0,0,1,0,0,0,0,0,0
1056,1,1,0,0,0,0,0,0,1,0,0
1057,2,1,0,0,1,0,0,0,1,0,0
1058,1,1,0,0,0,0,0,0,1,0,0
1059,2,2,0,0,1,0,0,0,1,0,0
1060,3,1,1,0,0,0,0,0,0,0,0
1061,2,1,0,0,0,0,0,0,1,0,0
1062,51,1,1,0,0,0,0,0,0,0,0
1063,28,2,0,0,1,0,0,0,1,0,0
1064,5,2,0,0,0,0,0,0,2,2,0
1065,2,1,0,0,0,0,1,0,0,0,0
1066,78,1,0,0,0,0,1,0,0,0,0
1067,2,1,0,0,1,0,0,0,0,0,0
1068,48,1,1,0,0,0,0,0,0,0,0
1069,16,2,1,0,0,1,0,0,1,0,1
1070,5,1,0,0,0,0,1,0,0,0,0
1071,48,1,1,0,0,0,0,0,0,0,0
1072,1,1,0,0,0,0,1,0,0,0,0
1073,4,1,1,0,0,0,0,0,0,0,0
1074,3082,21,1,3,0,0,1,2,0,17,1
1075,13,3,1,0,0,2,0,0,0,0,0
1076,200,15,0,1,1,0,1,2,0,11,0
1077,3,2,0,0,2,2,0,0,2,0,0
1078,4,1,0,0,1,0,0,0,0,0,0
1079,5,1,1,0,0,0,0,0,0,0,0
1080,31,4,0,0,2,6,0,0,2,0,0
1081,469,19,1,3,0,15,0,0,0,0,0
1082,107,2,0,0,0,0,1,0,0,1,0
1083,1316,2,0,0,1,0,0,0,1,0,0
1084,3,1,0,0,0,0,0,0,1,0,0
1085,2,1,0,0,0,0,1,0,0,0,0
1086,22,5,0,0,0,0,1,1,0,3,0
1087,2,1,0,0,1,0,0,0,0,0,0
1088,272,5,1,0,0,3,1,0,0,0,0
1089,4,2,1,0,0,0,0,0,1,0,0
1090,14,2,0,0,2,2,0,0,2,0,0
1091,159,11,0,3,1,6,0,0,1,0,0
1092,71,7,0,0,0,0,1,0,0,6,0
1093,25,2,1,0,0,0,0,0,1,0,0
1094,1,1,0,0,0,0,0,0,1,0,0
1095,10,3,0,1,1,1,0,0,0,0,0
1096,20,2,1,0,0,0,0,0,1,0,0
1097,129,3,1,1,0,1,1,0,0,0,0
1098,721,20,1,0,0,10,1,1,0,14,1
1099,6,1,0,0,0,0,1,0,0,0,0
1100,57,2,0,0,1,0,0,0,1,0,0
1101,35,5,1,3,0,1,1,0,0,0,0
1102,4,1,0,0,0,0,1,0,0,0,0
1103,2,1,0,0,1,0,0,0,0,0,0
1104,18,3,0,0,0,0,0,1,1,1,0
1105,15,3,1,0,0,2,1,0,0,0,0
1106,38,2,1,0,0,0,1,0,0,0,0
1107,46,4,0,0,1,0,1,2,0,0,0
1108,35,3,0,0,1,1,0,0,1,0,0
1109,45,3,1,0,0,2,0,0,1,0,0
1110,980,12,1,1,0,9,0,0,1,0,0
1111,13,1,0,0,1,0,0,0,0,0,0
1112,3,2,1,0,0,1,0,0,0,0,0
1113,4,1,0,0,0,0,1,0,0,0,0
1114,17,3,0,1,1,1,0,0,0,0,0
1115,2,1,0,0,1,0,0,0,0,0,0
1116,17,2,1,0,0,0,0,0,1,0,0
1117,4,1,0,0,0,0,0,0,1,0,0
1118,29,6,0,0,2,8,0,0,2,0,0
1119,333,136,0,0,1,0,1,8,0,126,1
1120,17,2,0,0,2,0,0,0,2,0,0
1121,3,1,0,0,1,0,0,0,0,0,0
1122,15,3,0,1,1,1,0,0,1,0,0
1123,3,3,0,0,1,0,1,0,0,1,0
1124,4,2,1,0,0,0,0,0,1,0,0
1125,103,10,0,0,1,0,0,0,1,9,0
1126,4,3,0,1,1,1,0,0,0,0,0
1127,36,4,1,1,0,1,0,0,1,0,0
1128,205,7,0,2,1,4,0,0,0,0,0
1129,8,1,0,0,1,0,0,0,0,0,0
1130,26,4,1,0,0,3,0,0,0,0,0
1131,4,1,1,0,0,0,0,0,0,0,0
1132,1,1,0,0,1,0,0,0,0,0,0
1133,32,4,0,0,1,0,1,0,0,2,0
