,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
562,17,1,0,0,0,0,1,0,0,0,0
563,39,4,0,0,0,0,0,0,1,3,0
564,31,2,1,0,0,0,1,0,0,0,0
565,27,4,1,0,0,0,1,1,0,2,0
566,15,5,1,1,0,3,0,0,0,0,0
567,67,4,1,2,0,1,0,0,0,0,0
568,23,1,0,0,1,0,0,0,0,0,0
569,5,1,0,0,2,0,0,0,0,0,0
570,131,13,1,2,0,10,0,0,0,0,0
571,4,1,1,0,0,0,0,0,0,0,0
572,118,2,0,1,1,0,0,0,0,0,0
573,5,2,0,0,2,0,0,0,2,0,0
574,3,1,0,0,1,0,0,0,0,0,0
575,11,3,1,1,0,1,0,0,0,0,0
576,52,4,0,0,1,1,1,0,0,2,0
577,22,1,1,0,0,0,0,0,0,0,0
578,1,1,0,0,0,0,0,0,1,0,0
579,44,2,1,0,0,0,0,0,1,0,0
580,1,1,1,0,0,0,0,0,0,0,0
581,48,5,0,3,1,0,0,0,1,0,0
582,2,2,0,0,2,0,0,0,2,0,0
583,17,1,0,0,1,0,0,0,0,0,0
584,149,7,1,2,0,3,0,0,1,0,0
585,7,3,1,0,0,2,0,0,1,0,0
586,1,1,0,0,1,0,0,0,0,0,0
587,220,9,0,1,1,6,0,0,1,0,0
588,1928,43,1,4,0,38,0,0,0,0,0
589,1557,291,1,24,0,265,0,0,1,0,0
590,3,3,1,0,0,2,0,0,0,0,0
591,1,1,1,0,0,0,0,0,0,0,0
592,18,2,0,0,1,0,0,0,1,0,0
593,1293,3,0,0,0,0,1,1,0,1,0
594,2,1,0,0,0,0,1,0,0,0,0
595,1,1,0,0,1,0,0,0,0,0,0
596,334,8,0,0,0,0,1,1,0,6,0
597,12,3,1,0,0,1,0,0,1,0,0
598,19,2,0,0,2,0,0,0,2,0,0
599,3,1,1,0,0,0,0,0,0,0,0
600,1,1,0,0,1,0,0,0,0,0,0
601,1,1,0,0,0,0,0,0,1,0,0
602,1,1,0,0,1,0,0,0,0,0,0
603,28,6,0,0,0,0,1,1,0,4,0
604,2,2,0,0,1,0,0,0,1,0,0
605,26,2,1,0,0,1,0,0,0,0,0
606,9,2,1,1,0,0,0,0,0,0,0
607,6,2,1,0,0,0,0,0,1,0,0
608,2,1,0,0,0,0,0,0,1,0,0
609,2,1,0,0,0,0,1,0,0,0,0
610,1,1,0,0,0,0,1,0,0,0,0
611,11,2,1,0,0,0,1,0,0,0,0
612,1,1,0,0,0,0,0,0,1,0,0
613,182,1,1,0,0,0,0,0,0,0,0
614,27,2,1,0,0,0,1,0,0,0,0
615,1,1,0,0,0,0,0,0,1,0,0
616,18,5,1,1,0,2,0,0,1,0,0
617,1,1,0,0,1,0,0,0,0,0,0
618,2,2,0,0,1,0,1,0,0,0,0
619,78,5,1,0,0,4,0,0,1,0,0
620,3,1,1,0,0,0,0,0,0,0,0
621,1,1,0,0,0,0,0,0,1,0,0
622,269,10,0,0,2,16,0,0,2,0,0
623,3,1,0,0,0,0,1,0,0,0,0
624,1,1,0,0,1,0,0,0,0,0,0
625,3,1,0,0,1,0,0,0,0,0,0
626,4,1,0,0,1,0,0,0,0,0,0
627,196,15,0,2,1,11,0,0,1,0,0
628,11,2,1,0,0,0,0,0,1,0,0
629,15,7,0,0,0,0,0,1,1,5,0
630,1,1,0,0,0,0,0,0,1,0,0
631,815,11,1,2,0,7,0,0,1,0,0
632,2,1,0,0,1,0,0,0,0,0,0
633,1,1,1,0,0,0,0,0,0,0,0
634,113,2,1,1,0,0,1,0,0,0,0
635,2,1,0,0,1,0,0,0,0,0,0
636,3,1,0,0,1,0,0,0,0,0,0
637,2,2,0,0,1,0,0,0,1,0,0
638,7,1,0,0,1,0,0,0,0,0,0
639,47,4,0,0,1,2,0,0,1,0,0
640,49,1,1,0,0,0,1,0,0,0,0
641,95,3,1,0,0,1,0,0,1,0,0
642,8,2,0,0,1,0,1,0,0,0,0
643,4,1,0,0,0,0,0,0,1,0,0
644,12,1,0,0,1,0,0,0,0,0,0
645,3,1,0,0,1,0,0,0,0,0,0
646,4,1,1,0,0,0,0,0,0,0,0
647,3,1,0,0,1,0,0,0,0,0,0
648,30,2,0,0,1,0,0,0,1,0,0
649,2,1,0,0,1,0,0,0,0,0,0
650,6,1,0,0,1,0,0,0,0,0,0
651,32,2,1,0,0,1,0,0,0,0,0
652,59,3,1,0,0,2,0,0,0,0,0
653,1,1,0,0,1,0,0,0,0,0,0
654,45,7,1,0,0,0,1,2,0,4,0
655,2,1,0,0,0,0,1,0,0,0,0
656,3,1,0,0,1,0,0,0,0,0,0
657,15,14,0,0,1,12,0,0,1,0,0
658,2,2,0,0,2,0,0,0,2,0,0
659,20,3,0,0,1,1,0,0,1,0,0
660,1,1,0,0,1,0,0,0,0,0,0
661,3,1,1,0,0,0,0,0,0,0,0
662,2,1,1,0,0,0,0,0,0,0,0
663,934,3,0,0,1,1,0,0,1,0,0
664,1,1,0,0,0,0,0,0,1,0,0
665,7,3,1,1,0,0,0,0,1,0,0
666,10,2,1,0,0,0,0,0,1,0,0
667,7,3,1,1,0,1,0,0,0,0,0
668,2,1,1,0,0,0,0,0,0,0,0
669,31,1,1,0,0,0,0,0,0,0,0
670,1,1,0,0,1,0,0,0,0,0,0
671,2,2,0,0,2,0,0,0,2,0,0
672,1,1,0,0,1,0,0,0,0,0,0
673,13,1,1,0,0,0,0,0,0,0,0
674,4,3,0,1,1,1,0,0,0,0,0
675,18,2,0,0,1,0,0,1,1,0,0
676,13,1,1,0,0,0,1,0,0,0,0
677,2,1,0,0,0,0,1,0,0,0,0
678,1,1,0,0,0,0,0,0,1,0,0
679,1,1,0,0,1,0,0,0,0,0,0
680,2,2,1,0,0,0,0,0,1,0,0
681,15,2,1,0,0,0,0,0,1,0,0
682,1,1,0,0,1,0,0,0,0,0,0
683,1,1,0,0,1,0,0,0,0,0,0
684,24,1,0,0,0,0,1,0,0,0,0
685,6,2,0,0,1,0,0,0,1,0,0
686,1,1,0,0,1,0,0,0,0,0,0
687,1,1,1,0,0,0,0,0,0,0,0
688,30,5,0,0,0,0,0,0,1,4,0
689,7,2,1,0,0,0,1,0,0,0,0
690,24,3,0,0,0,0,1,1,0,1,0
691,1,1,0,0,0,0,0,0,1,0,0
692,2,1,0,0,1,0,0,0,0,0,0
693,6,3,0,0,0,0,0,0,1,2,0
694,409,18,1,0,0,0,0,2,1,15,0
695,1,1,0,0,2,0,0,0,0,0,0
696,81,2,1,0,0,1,0,0,0,0,0
697,6,5,0,0,1,3,1,0,0,0,0
698,99,1,1,0,0,0,1,0,0,0,0
699,456,2,0,0,1,0,0,0,1,0,0
700,2,1,0,0,2,0,0,0,2,0,0
701,8,2,1,0,0,0,0,0,1,0,0
702,12,4,0,0,2,6,0,0,2,0,0
703,1,1,0,0,1,0,0,0,0,0,0
704,9,1,1,0,0,0,1,0,0,0,0
705,4,2,0,0,0,0,1,1,0,0,0
706,2,1,1,0,0,0,0,0,0,0,0
707,1,1,0,0,1,0,0,0,0,0,0
708,1103,19,1,2,0,16,1,0,0,0,0
709,33,2,1,0,0,0,0,0,1,0,0
710,1,1,0,0,1,0,0,0,0,0,0
711,40,4,1,0,0,0,1,1,0,1,0
712,1,1,1,0,0,0,0,0,0,0,0
713,5,3,0,0,1,2,0,0,1,0,0
714,12,1,0,0,1,0,0,0,0,0,0
715,1,1,1,0,0,0,0,0,0,0,0
716,258,9,1,3,0,4,0,0,1,0,0
717,45,2,1,1,0,0,1,0,0,0,0
718,5,1,0,0,1,0,0,0,0,0,0
719,10,4,0,1,1,1,0,0,1,0,0
720,25,1,1,0,0,0,0,0,0,0,0
721,3,1,0,0,1,0,0,0,0,0,0
722,14,4,0,0,1,2,0,0,1,0,0
723,6,2,0,0,1,0,0,0,1,0,0
724,18,1,1,0,0,0,0,0,0,0,0
725,1,1,0,0,0,0,1,0,0,0,0
726,1,1,0,0,1,0,0,0,0,0,0
727,26,4,1,0,0,0,0,2,1,1,0
728,10,4,1,2,0,0,0,0,1,0,0
729,90,3,1,0,0,0,0,0,1,1,0
730,8,5,0,0,0,0,0,1,1,3,0
731,18,3,1,0,0,0,1,0,0,1,0
732,1249,20,1,7,0,12,0,0,0,0,0
733,19,1,1,0,0,0,0,0,0,0,0
734,232,2,0,0,1,0,1,0,0,0,0
735,1,1,0,0,1,0,0,0,0,0,0
736,2,1,0,0,1,0,0,0,0,0,0
737,3,2,0,0,1,0,0,0,1,0,0
738,19,9,0,0,0,0,0,1,1,7,0
739,35,37,1,0,0,35,0,0,1,0,0
740,1,1,0,0,1,0,0,0,0,0,0
741,17,1,1,0,0,0,0,0,0,0,0
742,3,2,0,0,0,0,1,0,0,1,0
743,5,2,2,0,0,0,0,0,2,0,0
744,7,1,0,0,1,0,0,0,0,0,0
745,22,4,0,0,1,0,0,0,1,2,0
746,1,1,0,0,1,0,0,0,0,0,0
747,139,7,0,0,0,0,1,1,0,5,0
748,2,2,1,1,0,0,0,0,0,0,0
749,65,1,0,0,1,0,0,0,1,0,0
750,9,3,1,0,0,1,1,0,0,0,0
751,9,1,0,0,1,0,0,0,0,0,0
752,119,12,1,1,0,10,1,0,0,0,0
753,29,9,0,0,2,16,0,0,2,0,0
754,1,1,0,0,1,0,0,0,0,0,0
755,8,3,0,0,0,0,1,1,0,1,0
756,468,11,1,2,0,8,1,0,0,0,0
757,25,4,0,0,1,0,0,2,1,0,0
758,708,13,1,3,0,9,0,0,1,0,0
759,1,1,0,0,1,0,0,0,0,0,0
760,4,1,1,0,0,0,1,0,0,0,0
761,3,1,0,0,1,0,0,0,0,0,0
762,4,1,1,0,0,0,0,0,0,0,0
763,9,1,1,0,0,0,0,0,0,0,0
764,13,2,1,0,0,0,0,0,1,0,0
765,34,1,1,0,0,0,1,0,0,0,0
766,74,2,1,0,0,0,0,0,1,0,0
767,3,2,0,0,2,2,0,0,0,0,0
768,18,2,0,0,1,0,0,0,1,0,0
769,1,1,0,0,1,0,0,0,0,0,0
770,14,1,0,0,1,0,0,0,1,0,0
771,4,4,0,0,0,0,0,0,1,3,0
772,4,2,1,0,0,0,0,0,1,0,0
773,3,2,0,0,1,0,0,0,1,0,0
774,27,4,1,1,0,2,0,0,0,0,0
775,53,3,0,0,2,4,0,0,2,0,0
776,590,17,1,1,0,15,0,0,0,0,0
777,3,1,0,0,1,0,0,0,0,0,0
778,16,1,0,0,0,0,0,0,1,0,0
779,4080,15,1,0,0,14,0,0,1,0,0
780,8,2,1,0,0,0,0,0,1,0,0
781,12,1,1,0,0,0,0,0,0,0,0
782,30,1,1,0,0,0,0,0,0,0,0
783,39,5,0,0,1,0,1,1,0,2,0
784,14,2,0,0,1,0,1,0,0,0,0
785,1,1,0,0,1,0,0,0,0,0,0
786,5,5,0,1,1,2,0,0,1,0,0
787,13,3,0,0,2,2,0,0,2,0,0
788,12,1,1,0,0,0,0,0,0,0,0
789,272,3,1,0,0,0,1,0,0,2,0
790,28,1,1,0,0,0,1,0,0,0,0
791,1,1,0,0,1,0,0,0,0,0,0
792,3,2,0,0,1,0,0,0,1,0,0
793,3,2,0,0,2,0,0,0,2,0,0
794,5,1,2,0,0,0,2,0,0,0,0
795,20,4,0,0,1,0,0,0,1,2,0
796,1,1,0,0,1,0,0,0,0,0,0
797,11,1,0,0,0,0,0,0,1,0,0
798,2,1,0,0,1,0,0,0,0,0,0
799,9,6,0,0,0,0,0,0,2,10,0
800,1,1,0,0,1,0,0,0,0,0,0
801,2,2,1,0,0,0,0,0,1,0,0
802,2,1,0,0,0,0,0,0,1,0,0
803,9,5,1,1,0,2,0,0,1,0,0
804,38,3,0,0,0,0,1,1,0,1,0
805,1,1,0,0,1,0,0,0,0,0,0
806,14,3,0,0,1,0,0,1,1,0,0
807,16,1,1,0,0,0,1,0,0,0,0
808,1,1,1,0,0,0,0,0,0,0,0
809,8,7,0,0,2,10,0,0,2,0,0
810,1,1,0,0,0,0,1,0,0,0,0
811,822,6,1,2,0,2,0,0,1,0,0
812,19,2,1,0,0,0,1,0,0,0,0
813,12,1,0,0,0,0,1,0,0,0,0
814,2,1,0,0,1,0,0,0,0,0,0
815,41,2,1,0,0,0,0,0,1,0,0
816,25,1,1,0,0,0,0,0,0,0,0
817,1,1,0,0,0,0,1,0,0,0,0
818,3,2,0,0,1,1,0,0,1,0,0
819,30,3,1,0,0,1,0,0,1,0,0
820,11,2,0,0,1,0,0,0,1,0,0
821,21,2,0,0,0,0,0,0,1,1,0
822,14,6,0,0,2,10,0,0,2,0,0
823,5,4,0,0,2,6,0,0,0,0,0
824,15,2,1,0,0,1,0,0,0,0,0
825,1,1,0,0,0,0,1,0,0,0,0
826,168,16,1,4,0,11,0,0,0,0,0
827,1,1,0,0,0,0,1,0,0,0,0
828,2,2,0,0,0,0,0,0,1,1,0
829,7,1,0,0,1,0,0,0,1,0,0
830,8,2,0,0,1,0,0,0,1,0,0
831,5,1,2,0,0,0,2,0,0,0,0
832,1,1,0,0,1,0,0,0,0,0,0
833,104,6,0,0,1,1,1,2,0,2,0
834,6,1,0,0,1,0,0,0,0,0,0
835,1,1,0,0,1,0,0,0,0,0,0
836,8,4,0,0,0,0,0,1,1,2,0
837,11,1,1,0,0,0,1,0,0,0,0
838,93,6,0,1,1,3,0,0,1,0,0
839,326,1,1,0,0,0,1,0,0,0,0
840,1482,4,0,0,1,0,1,1,0,2,0
841,6,4,0,0,0,0,1,0,0,3,0
842,1,1,0,0,1,0,0,0,0,0,0
843,5,1,0,0,0,0,1,0,0,0,0
844,10,4,0,1,1,1,0,0,1,0,0
845,1,1,0,0,0,0,0,0,1,0,0
846,71,2,0,0,0,0,0,1,1,0,0
847,11,3,0,0,1,0,0,1,1,0,0
848,1,1,0,0,1,0,0,0,0,0,0
849,18,3,0,0,1,1,1,0,0,0,0
850,17,2,1,0,0,1,1,0,0,0,0
851,14,3,0,0,1,1,0,0,1,0,0
852,67,4,0,0,0,0,1,2,0,1,0
853,15,4,1,0,0,2,0,0,1,0,0
854,10,1,0,0,1,0,0,0,0,0,0
855,35,2,1,0,0,1,1,0,0,0,0
856,184,2,1,0,0,1,1,0,0,0,0
857,52,1,1,0,0,0,0,0,0,0,0
858,3,1,0,0,1,0,0,0,1,0,0
859,1,1,0,0,1,0,0,0,0,0,0
860,14,1,0,0,1,0,0,0,0,0,0
861,1,1,0,0,0,0,0,0,1,0,0
862,901,4,1,2,0,1,0,0,0,0,0
863,1,1,0,0,1,0,0,0,0,0,0
864,9,1,0,0,1,0,0,0,1,0,0
865,25,3,1,1,0,0,0,0,1,0,0
866,10,1,0,0,0,0,0,0,1,0,0
867,2375,38,1,1,0,36,1,0,0,1,0
868,35,3,0,0,0,0,0,1,1,1,0
869,382,26,0,1,1,24,0,0,1,0,0
870,1,1,0,0,0,0,0,0,1,0,0
871,24,1,0,0,1,0,0,0,0,0,0
872,28,4,0,0,0,0,1,1,0,2,0
873,1,1,1,0,0,0,0,0,0,0,0
874,1,1,0,0,0,0,1,0,0,0,0
875,3,1,0,0,1,0,0,0,0,0,0
876,1,1,1,0,0,0,0,0,0,0,0
877,14,4,1,1,0,1,0,0,1,0,0
878,2,1,0,0,1,0,0,0,0,0,0
879,12,2,1,0,0,1,0,0,0,0,0
880,2,1,0,0,0,0,1,0,0,0,0
881,13,2,1,1,0,0,0,0,0,0,0
882,136,9,0,0,2,16,0,0,2,0,0
883,1,1,0,0,1,0,0,0,0,0,0
884,11,3,0,0,0,0,0,0,1,2,0
885,401,9,1,0,0,8,0,0,1,0,0
886,34,4,0,0,0,0,1,0,0,3,0
887,3,1,0,0,1,0,0,0,0,0,0
888,2,1,1,0,0,0,0,0,0,0,0
889,19,2,1,0,0,0,0,0,1,0,0
890,5,2,1,0,0,0,1,0,0,0,0
891,36,1,0,0,1,0,0,0,0,0,0
892,6,2,0,0,1,0,0,0,1,0,0
893,339,6,0,0,0,0,0,1,1,4,0
894,1,1,0,0,1,0,0,0,0,0,0
895,1,1,0,0,1,0,0,0,0,0,0
896,2,2,0,0,2,0,0,0,2,0,0
897,6,5,0,1,1,2,0,0,1,0,0
898,1,1,0,0,1,0,0,0,0,0,0
899,1,1,0,0,1,0,0,0,0,0,0
900,328,8,1,1,0,5,0,0,1,0,0
901,6,2,0,0,1,0,1,0,0,0,0
902,148,9,0,0,1,7,0,0,1,0,0
903,20,1,1,0,0,0,1,0,0,0,0
904,359,13,1,4,0,8,1,0,0,0,0
905,1,1,0,0,1,0,0,0,0,0,0
906,1,1,0,0,1,0,0,0,0,0,0
907,16,1,0,0,0,0,0,0,1,0,0
908,20,1,0,0,1,0,0,0,1,0,0
909,10,6,0,1,1,3,0,0,1,0,0
910,956,59,1,3,0,55,0,0,0,0,0
911,434,8,0,0,2,12,0,0,2,0,0
912,2058,42,0,0,0,0,1,3,0,38,0
913,24,1,0,0,1,0,0,0,0,0,0
914,1,1,0,0,1,0,0,0,0,0,0
915,1,1,1,0,0,0,0,0,0,0,0
916,24,2,1,0,0,0,0,0,1,0,0
917,175,1,1,0,0,0,1,0,0,0,0
918,104,7,1,3,0,3,1,0,0,0,0
919,16,1,0,0,1,0,0,0,0,0,0
920,8,7,0,0,2,10,0,0,2,0,0
921,1,1,0,0,1,0,0,0,0,0,0
922,1,1,0,0,1,0,0,0,0,0,0
923,1,1,1,0,0,0,0,0,0,0,0
924,7,1,0,0,1,0,0,0,0,0,0
925,207,3,1,1,0,1,1,0,0,0,0
926,49,2,0,0,1,1,0,0,1,0,0
927,1,1,0,0,2,0,0,0,0,0,0
928,375,15,0,1,1,12,0,0,1,0,0
929,1,1,0,0,1,0,0,0,0,0,0
930,636,2,1,0,0,0,1,0,0,0,0
931,8,1,0,0,1,0,0,0,0,0,0
932,12,2,1,0,0,0,1,0,0,0,0
933,4616,65,0,0,0,0,1,8,0,56,0
934,2,1,0,0,0,0,0,0,1,0,0
935,6,1,1,0,0,0,1,0,0,0,0
936,46,5,1,1,0,3,1,0,0,0,0
937,28,2,1,0,0,0,0,0,1,0,0
938,21,2,1,0,0,0,0,0,1,0,0
939,1,1,0,0,0,0,0,0,1,0,0
940,29,2,0,0,1,0,0,0,1,0,0
941,15,2,1,0,0,0,0,0,1,0,0
942,1,1,0,0,1,0,0,0,0,0,0
943,1,1,0,0,0,0,0,0,1,0,0
944,1,1,0,0,0,0,0,0,1,0,0
945,1,1,0,0,1,0,0,0,0,0,0
946,1,1,0,0,0,0,0,0,1,0,0
947,5,1,1,0,0,0,0,0,0,0,0
948,7,3,1,0,0,1,1,0,0,0,0
949,12,2,1,0,0,0,0,0,1,0,0
950,11,1,1,0,0,0,1,0,0,0,0
951,19,1,0,0,0,0,0,0,1,0,0
952,14,1,0,0,0,0,1,0,0,0,0
953,1,2,0,0,1,1,0,0,0,0,0
954,15,1,1,0,0,0,0,0,0,0,0
955,5,1,0,0,0,0,0,0,1,0,0
956,350,28,1,7,0,19,0,0,1,0,0
957,121,3,0,0,0,0,1,1,0,1,0
958,6,2,0,0,1,1,0,0,1,0,0
959,10,2,1,0,0,0,0,0,1,0,0
960,4,2,0,0,0,0,1,0,0,1,0
961,1,1,0,0,1,0,0,0,0,0,0
962,6,1,0,0,0,0,1,0,0,0,0
963,9,1,0,0,0,0,1,0,0,0,0
964,1,1,0,0,1,0,0,0,0,0,0
965,7,2,0,0,0,0,1,0,0,1,0
966,205,18,0,2,1,14,0,0,1,0,0
967,11,5,1,0,0,3,0,0,1,0,0
968,1,1,0,0,1,0,0,0,0,0,0
969,12,1,1,0,0,0,0,0,0,0,0
970,4,1,1,0,0,0,0,0,0,0,0
971,2,1,0,0,0,0,0,0,1,0,0
972,6,5,0,1,1,2,0,0,1,0,0
973,29,4,0,0,1,2,0,0,1,0,0
974,1,1,0,0,0,0,0,0,1,0,0
975,6,1,1,0,0,0,0,0,0,0,0
976,15,2,0,0,1,0,0,0,1,0,0
977,567,4,1,1,0,1,0,0,1,0,0
978,47,1,1,0,0,0,0,0,0,0,0
979,4,1,0,0,1,0,0,0,1,0,0
980,1,1,0,0,0,0,1,0,0,0,0
981,18,1,0,0,0,0,0,0,1,0,0
982,2,1,0,0,1,0,0,0,0,0,0
983,1,1,1,0,0,0,0,0,0,0,0
984,19,1,1,0,0,0,0,0,0,0,0
985,1,1,0,0,1,0,0,0,0,0,0
986,1,1,0,0,1,0,0,0,0,0,0
987,4,2,1,0,0,0,0,0,1,0,0
988,2,1,0,0,1,0,0,0,0,0,0
989,10,1,1,0,0,0,0,0,0,0,0
990,32,1,0,0,0,0,1,0,0,0,0
991,10,4,0,0,1,2,0,0,1,0,0
992,38,4,1,1,0,2,1,0,0,1,0
993,15,1,1,0,0,0,0,0,0,0,0
994,43,4,0,0,2,4,0,0,2,0,0
995,3,1,0,0,2,0,0,0,2,0,0
996,483,37,0,1,1,34,0,0,1,0,0
997,35,3,1,0,0,1,0,0,1,0,0
998,2,2,1,1,0,0,0,0,0,0,0
999,1,1,0,0,0,0,0,0,1,0,0
1000,1387,17,1,2,0,14,1,0,0,0,0
1001,18,1,1,0,0,0,1,0,0,0,0
1002,275,1,1,0,0,0,0,0,0,0,0
1003,55,4,0,0,2,6,0,0,2,0,0
1004,1,1,1,0,0,0,0,0,0,0,0
1005,4,2,1,0,0,0,1,0,0,0,0
1006,31,1,0,0,1,0,0,0,0,0,0
1007,678,16,1,2,0,13,0,0,1,0,0
1008,9,6,0,0,2,10,0,0,0,0,0
1009,1,1,0,0,1,0,0,0,0,0,0
1010,165,16,0,0,2,30,0,0,2,0,0
1011,6,1,0,0,1,0,0,0,0,0,0
1012,92,4,0,0,2,4,0,0,2,2,0
1013,5,1,1,0,0,0,0,0,0,0,0
1014,9,2,1,0,0,0,1,0,0,0,0
1015,4,1,0,0,0,0,0,0,1,0,0
1016,2,1,1,0,0,0,0,0,0,0,0
1017,6,1,0,0,0,0,0,0,1,0,0
1018,67,5,1,3,0,0,0,0,1,0,0
1019,111,1,0,0,0,0,1,0,0,0,0
1020,99,2,0,0,1,0,0,0,1,0,0
1021,1,1,0,0,0,0,0,0,1,0,0
1022,51,3,0,0,1,1,1,0,0,0,0
1023,8,1,0,0,1,0,0,0,1,0,0
1024,22,3,1,1,0,0,0,0,1,0,0
1025,4,2,0,0,1,0,1,0,0,0,0
1026,4,1,0,0,1,0,0,0,1,0,0
1027,82,22,1,4,0,16,0,0,1,0,0
1028,6,1,0,0,1,0,0,0,1,0,0
1029,65,14,1,2,0,9,0,0,1,1,0
1030,2,2,0,0,1,0,1,0,0,0,0
1031,400,3,0,0,1,1,0,0,1,0,0
1032,1,1,0,0,1,0,0,0,0,0,0
1033,10,2,1,0,0,1,0,0,1,0,0
1034,2,1,0,0,1,0,0,0,0,0,0
1035,6,4,1,0,0,2,0,0,1,0,0
1036,1,1,0,0,1,0,0,0,0,0,0
1037,21,2,1,0,0,0,1,0,0,0,0
1038,1,1,0,0,1,0,0,0,0,0,0
1039,1,1,0,0,1,0,0,0,0,0,0
1040,1742,12,0,1,1,9,0,0,1,0,0
1041,3,1,1,0,0,0,0,0,0,0,0
1042,49,2,0,1,1,0,1,0,0,0,0
1043,596,2,0,0,1,0,1,0,0,0,0
1044,1,1,0,0,1,0,0,0,0,0,0
1045,34,2,1,1,0,0,1,1,0,0,0
1046,14,2,0,0,1,0,0,0,1,0,0
1047,3,1,0,0,0,0,1,0,0,0,0
1048,1,1,0,0,1,0,0,0,0,0,0
1049,4,2,1,0,0,0,1,0,0,0,0
1050,2,1,0,0,1,0,0,0,0,0,0
1051,1160,9,1,1,0,7,0,0,0,0,0
1052,1,1,0,0,1,0,0,0,0,0,0
1053,3,1,1,0,0,0,0,0,0,0,0
1054,3,2,0,1,1,0,0,0,0,0,0
1055,19,1,1,0,0,0,0,0,0,0,0
1056,12,1,1,0,0,0,0,0,0,0,0
1057,49,3,0,0,0,0,1,1,0,1,0
1058,3,1,1,0,0,0,0,0,0,0,0
1059,2,1,0,0,1,0,0,0,0,0,0
1060,344,4,0,0,1,0,1,1,0,1,0
1061,7,1,1,0,0,0,0,0,0,0,0
1062,37,1,0,0,0,0,0,0,1,0,0
1063,21,4,1,0,0,2,0,0,1,0,0
1064,14,1,1,0,0,0,1,0,0,0,0
1065,10,1,0,0,0,0,1,0,0,0,0
1066,1,1,0,0,2,0,0,0,0,0,0
1067,21,10,1,1,0,8,0,0,0,0,0
1068,1,1,0,0,1,0,0,0,0,0,0
1069,5,1,0,0,1,0,0,0,0,0,0
1070,636,15,1,1,0,12,0,0,1,0,0
1071,19,5,1,1,0,3,0,0,0,0,0
1072,1,1,0,0,1,0,0,0,0,0,0
1073,93,11,0,0,1,9,0,0,1,1,0
1074,2,1,0,0,0,0,0,0,1,0,0
1075,2,1,0,0,1,0,0,0,0,0,0
1076,50,2,1,0,0,0,1,0,0,0,0
1077,63,1,1,0,0,0,0,0,0,0,0
1078,29,3,1,1,0,0,0,0,1,0,0
1079,1,1,0,0,1,0,0,0,0,0,0
1080,202,5,1,0,0,2,0,0,1,1,0
1081,50,4,1,1,0,1,0,0,1,0,0
1082,23,2,0,0,1,0,1,0,0,0,0
1083,5,1,0,0,1,0,0,0,0,0,0
1084,7,6,0,1,1,3,0,0,1,0,0
1085,112,4,1,0,0,3,0,0,1,0,0
1086,5,3,0,0,1,1,0,0,1,0,0
1087,30,2,0,0,1,0,1,0,0,0,0
1088,25,3,1,0,0,1,1,0,0,0,0
1089,81,10,0,0,2,16,0,0,2,0,0
1090,390,25,0,1,1,23,0,0,1,0,0
1091,6,1,0,0,1,0,0,0,0,0,0
1092,821,3,1,1,0,0,0,0,1,0,0
1093,20,1,1,0,0,0,1,0,0,0,0
1094,52,1,1,0,0,0,0,0,0,0,0
1095,2,1,0,0,1,0,0,0,0,0,0
1096,186,14,0,1,1,12,0,0,1,0,0
1097,1,1,0,0,0,0,0,0,1,0,0
1098,44,2,1,0,0,0,1,0,0,0,0
1099,1,1,0,0,1,0,0,0,0,0,0
1100,13,1,1,0,0,0,0,0,0,0,0
1101,55,15,0,0,2,28,0,0,2,0,0
1102,15,1,0,0,0,0,0,0,1,0,0
1103,2,2,1,0,0,1,0,0,0,0,0
1104,2,2,0,0,1,0,0,0,1,0,0
1105,11,2,0,0,1,0,1,0,0,0,0
1106,1,1,0,0,1,0,0,0,0,0,0
1107,2,1,0,0,1,0,0,0,0,0,0
1108,2,1,0,0,1,0,0,0,0,0,0
1109,2,1,0,0,1,0,0,0,0,0,0
1110,2,2,0,0,1,0,1,0,0,0,0
1111,2,2,1,0,0,1,0,0,0,0,0
1112,41,3,0,0,1,2,0,0,1,1,0
1113,1,1,0,0,1,0,0,0,0,0,0
1114,1,1,0,0,1,0,0,0,0,0,0
1115,12,2,0,0,1,0,1,0,0,0,0
1116,1,1,0,0,1,0,0,0,0,0,0
1117,4,1,0,0,1,0,0,0,0,0,0
1118,5,3,0,1,1,1,0,0,0,0,0
1119,19,1,0,0,0,0,1,0,0,0,0
1120,148,15,0,0,0,0,1,3,0,11,0
1121,1,1,0,0,0,0,0,0,2,0,0
1122,1,1,0,0,1,0,0,0,0,0,0
1123,42,2,0,0,2,0,0,0,2,0,0
1124,2051,48,0,0,0,0,1,3,0,44,0
1125,44,2,0,0,2,0,0,0,2,0,0
1126,6,2,0,0,1,0,1,0,0,0,0
1127,2,1,1,0,0,0,0,0,0,0,0
1128,34,1,1,0,0,0,0,0,0,0,0
1129,4,1,1,0,0,0,0,0,0,0,0
1130,6,2,0,0,1,0,0,0,1,0,0
1131,322,2,1,0,0,0,0,0,1,0,0
1132,10,2,1,0,0,0,1,0,0,1,0
1133,2,1,0,0,1,0,0,0,0,0,0
1134,33,2,0,0,1,0,0,0,1,0,0
